release_date,popularity,duration_ms,explicit,is_rock,is_pop,is_jazz,is_electronic,is_classical,is_blues,is_indie,is_hot
2002,0,122466,0,0,0,0,0,1,0,0,0
2005,22,209080,0,0,1,0,0,0,0,0,0
1990,31,230226,0,1,1,0,0,0,0,0,0
1994,0,193853,0,0,0,1,0,0,0,0,0
2009,6,189386,0,0,1,0,0,0,0,1,0
2004,3,208746,0,1,1,0,0,0,0,0,0
1953,11,101253,0,1,1,0,0,0,0,0,0
2005,0,184773,0,0,0,0,0,0,0,0,0
2005,6,242813,0,0,1,0,0,0,0,0,0
2024,27,344733,0,1,1,0,0,0,1,0,0
1980,13,317000,0,1,1,0,0,0,0,0,0
1976,7,288426,0,0,1,0,0,0,0,0,0
2005,29,233866,1,0,1,0,0,0,0,0,0
1982,12,114093,0,0,1,0,0,0,0,0,0
2009,3,442080,0,0,1,1,0,0,0,0,0
2024,31,136582,0,0,1,0,0,0,0,0,0
2005,0,67533,0,0,0,0,0,0,0,0,0
2009,3,329413,0,0,1,1,0,0,0,0,0
2016,0,140826,0,0,0,0,0,0,0,0,0
2006,1,306946,1,0,1,0,0,0,0,0,0
2010,1,248946,0,0,1,0,0,0,1,0,0
2008,1,174196,0,0,1,0,0,0,0,0,0
2007,11,248253,0,0,1,0,0,0,0,0,0
1992,48,230733,0,1,1,0,0,0,0,0,0
2002,54,351400,0,0,1,0,0,0,0,0,0
2020,0,233160,0,0,0,0,0,0,0,0,0
2004,0,204106,0,0,0,0,0,0,0,0,0
2006,0,287506,0,0,0,0,0,0,0,0,0
2003,0,229613,0,0,0,0,0,0,0,0,0
1981,27,124733,0,1,1,0,0,0,0,0,0
2001,20,159826,1,0,1,0,0,0,0,0,0
1989,2,208866,0,0,1,0,0,0,0,0,0
1993,0,349240,0,0,0,0,0,0,0,0,0
2008,0,193845,0,0,0,0,0,0,0,0,0
1928,16,186360,0,0,1,0,0,0,1,0,0
1960,0,59950,0,0,0,0,0,0,0,0,0
2015,9,263333,0,0,1,0,0,0,0,0,0
1998,43,289160,1,0,1,0,0,0,0,0,0
2007,4,270080,0,0,1,0,0,0,0,0,0
1990,19,197786,0,0,1,0,0,0,0,0,0
1991,36,180453,0,0,1,0,0,0,1,0,0
2007,0,90906,0,0,0,0,0,0,0,0,0
2006,2,413066,0,0,1,1,0,0,0,0,0
2023,1,132293,0,0,1,1,0,0,0,0,0
1963,32,258533,0,0,1,1,0,0,0,0,0
2015,0,186853,0,0,0,0,0,0,0,0,0
1984,3,166266,1,1,1,0,0,0,0,0,0
2004,23,247506,0,1,1,0,0,0,0,0,0
2005,0,191693,0,0,0,0,0,0,0,0,0
2019,4,187408,0,0,1,0,0,0,0,0,0
2001,0,642933,0,0,0,0,0,1,0,0,0
1991,2,975560,0,0,1,0,0,1,0,0,0
2004,15,206880,0,1,1,0,0,0,0,0,0
1960,11,150480,0,0,1,0,0,0,0,0,0
2001,2,243666,0,0,1,0,0,0,0,0,0
2007,5,159560,0,1,1,0,0,0,0,0,0
1987,2,292040,0,0,1,0,0,0,0,0,0
2007,1,184346,0,0,1,0,0,0,0,0,0
2004,0,195213,0,0,0,0,0,0,0,0,0
1985,13,159133,0,1,1,0,0,0,0,0,0
2010,0,117026,0,0,0,0,0,0,0,0,0
1996,25,166826,0,0,1,1,0,0,0,0,0
1994,0,209737,0,0,0,0,0,0,1,0,0
2005,0,286440,0,0,1,0,0,0,0,0,0
2020,1,211250,0,0,1,0,0,0,0,0,0
1999,8,247524,0,0,1,0,0,0,0,0,0
2005,0,193346,0,0,0,0,0,0,0,0,0
2007,60,196053,0,0,1,0,0,0,0,0,0
2005,1,192040,0,1,1,0,0,0,0,0,0
1980,8,165973,0,1,1,0,0,0,0,0,0
2003,0,326747,0,0,0,0,0,0,0,0,0
2008,0,336066,0,0,0,0,0,0,0,0,0
1958,14,107466,0,1,1,0,0,0,0,0,0
2001,0,267026,0,0,0,0,0,0,0,0,0
2006,19,220946,0,0,1,0,0,0,0,0,0
2005,43,244253,0,0,1,0,0,0,0,0,0
2013,2,471266,0,0,1,0,0,0,0,0,0
2007,3,288397,0,0,1,0,1,0,0,0,0
1970,2,176640,0,0,1,0,0,0,0,0,0
1985,1,500852,0,0,1,0,0,0,0,0,0
1994,30,153933,0,0,1,0,0,0,0,0,0
2025,0,141720,0,0,0,0,0,1,0,0,0
1998,7,386520,0,0,1,0,0,0,0,0,0
1996,14,150693,0,1,1,0,0,0,0,0,0
2008,11,212106,0,0,1,0,0,0,0,0,0
2000,1,118126,0,0,1,0,0,0,1,0,0
2005,3,418786,0,0,1,0,0,0,0,0,0
2004,12,192906,0,0,1,0,0,0,0,0,0
2011,0,157133,0,1,1,0,0,0,0,0,0
1994,54,227440,0,0,1,0,0,0,0,0,0
1959,17,146986,0,0,1,0,0,0,0,0,0
1979,7,181866,0,1,1,0,0,0,0,0,0
2007,23,201093,0,1,1,0,0,0,0,0,0
1981,4,153306,0,0,1,0,0,0,0,0,0
2003,37,208026,0,0,1,0,0,0,0,0,0
1972,2,253110,0,0,1,0,0,0,0,0,0
1990,2,203573,0,1,1,0,0,0,0,0,0
2006,57,190773,0,0,1,0,0,0,0,0,0
1995,2,232666,0,0,1,0,0,0,0,0,0
2024,30,218592,1,0,1,0,0,0,0,0,0
2008,0,190733,0,0,0,0,0,0,0,0,0
1996,24,340400,0,0,1,0,0,0,0,0,0
2000,12,184333,0,0,1,0,0,0,0,0,0
2019,9,236591,1,0,1,0,0,0,0,0,0
2005,11,249480,0,0,1,0,0,0,0,0,0
2008,3,119866,0,0,1,0,0,0,0,0,0
1992,5,193066,0,1,1,0,0,0,0,0,0
1984,36,228745,0,0,1,0,0,0,0,0,0
1980,4,98640,0,0,1,0,0,0,0,0,0
2012,1,213666,0,0,1,0,0,0,0,0,0
2004,8,277385,0,0,1,0,0,0,0,0,0
2002,5,304400,0,0,1,1,0,0,1,0,0
2011,0,178500,0,0,0,0,0,0,1,0,0
1984,21,297640,0,0,1,0,0,0,0,0,0
2017,45,866889,0,0,1,0,1,0,0,0,0
2011,1,133445,1,0,1,0,0,0,1,0,0
1999,0,117827,0,0,0,0,0,0,1,0,0
2006,4,147333,1,0,1,0,0,0,0,0,0
1997,17,216266,0,1,1,0,0,0,0,0,0
2008,2,293666,0,0,1,0,0,0,0,0,0
1987,6,171293,0,1,1,0,0,0,0,0,0
2008,0,411853,0,0,0,0,0,0,0,0,0
2004,31,354306,0,0,1,0,0,0,0,0,0
2006,20,227066,0,0,1,0,0,0,0,0,0
1998,4,229613,0,1,1,0,0,0,0,0,0
2006,16,349666,0,0,1,1,0,0,0,0,0
2009,23,197746,0,0,1,0,0,0,0,0,0
1980,43,138066,0,1,1,0,0,0,0,0,0
1981,22,239120,0,1,1,0,0,0,0,0,0
1994,50,377400,0,1,1,0,0,0,0,0,0
1959,47,145666,0,1,1,0,0,0,0,0,0
2000,9,153666,0,0,1,0,0,0,0,0,0
1983,24,219679,0,1,1,0,0,0,0,0,0
2004,53,57173,0,1,1,0,0,0,0,1,0
2010,0,255586,0,0,0,0,0,0,0,0,0
2010,0,62957,0,0,0,0,0,0,0,0,0
2002,0,379306,0,0,0,0,0,0,0,0,0
2008,52,234240,0,1,1,0,1,0,0,1,0
2009,4,239640,1,0,1,0,0,0,0,0,0
2007,2,798200,0,0,1,0,0,0,0,0,0
1987,5,92373,0,0,1,0,0,0,0,0,0
2024,27,145600,0,0,1,0,0,0,0,0,0
1966,0,166997,0,0,0,0,0,0,0,0,0
2001,11,134000,0,0,1,0,0,0,0,0,0
1979,8,351426,0,1,1,1,0,0,0,0,0
1977,60,313925,0,1,1,0,0,0,0,0,0
2000,3,105466,0,0,1,0,0,0,0,0,0
1973,48,420840,0,1,1,0,0,0,0,0,0
2004,12,57946,0,0,1,0,0,0,0,0,0
2015,0,108813,0,0,0,0,0,0,0,0,0
2010,0,407041,0,0,0,0,0,0,0,0,0
2017,3,419880,0,0,1,0,0,0,0,0,0
1957,26,241400,0,0,1,1,0,0,0,0,0
2004,10,208333,1,0,1,0,0,0,0,0,0
2003,10,200973,0,0,1,0,0,0,0,0,0
1979,2,188706,0,0,1,1,0,0,0,0,0
1998,0,397773,0,0,0,0,0,1,0,0,0
1967,1,164200,0,0,1,0,0,0,0,0,0
1989,37,248128,0,1,1,0,0,0,0,0,0
2006,2,191946,0,0,1,0,0,0,0,0,0
2012,4,271800,0,1,1,0,0,0,0,0,0
2009,0,210051,0,0,0,0,0,0,0,0,0
2008,35,256813,0,0,1,0,0,0,0,0,0
2006,14,279786,0,0,1,0,0,0,1,0,0
1990,1,227333,0,0,1,0,0,0,0,0,0
1992,0,209160,0,1,0,0,0,0,0,0,0
1985,0,214469,0,0,0,0,0,0,0,0,0
2005,15,224999,0,1,1,0,0,0,0,0,0
2003,4,280186,0,0,1,0,0,0,0,0,0
2013,0,261906,0,0,0,0,0,0,0,0,0
2008,1,271066,0,0,1,0,0,0,0,0,0
2002,12,235173,1,0,1,0,0,0,0,0,0
2008,0,251413,0,1,0,0,0,0,0,0,0
1997,3,45506,0,0,1,0,0,0,0,0,0
2013,8,48648,1,0,1,0,0,0,0,0,0
2001,2,253533,0,0,1,1,0,0,0,0,0
1998,38,476026,0,0,1,0,1,0,0,1,0
2005,0,211013,0,0,0,0,0,0,0,0,0
2010,2,105746,0,0,1,0,0,0,0,0,0
1997,2,132440,0,0,1,0,0,0,0,0,0
2005,47,120293,0,1,1,0,0,0,0,0,0
2005,0,160306,0,0,0,0,0,0,0,0,0
2003,0,242240,0,0,0,0,0,0,0,0,0
1990,17,368533,0,0,1,0,0,0,0,0,0
2001,0,223493,0,1,0,0,0,0,0,0,0
2007,0,154301,0,0,0,0,0,0,0,0,0
2005,12,224946,0,0,1,0,0,0,0,0,0
2009,15,283560,0,0,1,0,0,0,0,0,0
2022,19,161603,0,1,1,0,0,0,0,0,0
2010,18,199813,0,0,1,0,0,0,0,0,0
1968,42,155373,0,1,1,0,0,0,0,0,0
1999,0,209533,0,0,0,0,0,0,0,0,0
2003,0,159440,0,0,0,0,0,0,0,0,0
1986,17,187093,0,1,1,0,0,0,0,0,0
1987,39,239800,0,1,1,0,0,0,0,0,0
2005,5,376080,1,0,1,0,0,0,0,0,0
1997,29,152694,0,0,1,0,0,0,0,0,0
1991,0,331973,0,1,0,0,0,0,0,0,0
2014,0,140173,0,0,0,0,0,0,0,0,0
1974,5,307506,0,0,1,0,0,0,0,0,0
2009,0,201333,0,0,0,0,0,1,0,0,0
1997,3,264600,0,0,1,0,0,0,0,0,0
2006,5,278186,0,0,1,0,0,0,0,0,0
2024,3,233116,0,0,1,1,0,0,1,0,0
1988,12,101760,0,0,1,0,0,0,0,0,0
2010,0,443350,0,0,0,0,0,0,0,0,0
2016,1,170693,0,0,1,0,0,0,1,0,0
2008,14,280000,0,1,1,0,0,0,0,0,0
2014,4,268826,0,0,1,1,0,0,0,0,0
2002,14,182026,0,0,1,0,0,0,0,0,0
1979,20,314266,0,1,1,0,0,0,0,0,0
1994,0,166800,0,0,0,1,0,0,0,0,0
1998,0,130048,0,1,0,0,0,0,0,0,0
2009,0,214360,0,0,0,0,0,0,0,1,0
1998,2,187653,0,1,1,0,0,0,0,0,0
2008,3,115186,0,0,1,0,0,0,0,1,0
2009,0,107760,0,0,0,0,0,0,0,0,0
2009,11,145933,0,0,1,0,0,0,0,0,0
1992,45,221266,0,1,1,0,0,0,0,0,0
1994,0,342986,0,0,0,1,0,0,0,0,0
1988,25,239426,0,0,1,0,0,0,0,0,0
2007,16,289120,0,0,1,0,0,0,0,0,0
2010,15,273040,0,1,1,0,0,0,0,0,0
2003,7,282040,0,0,1,0,0,0,0,0,0
2014,0,170453,0,0,0,0,0,0,0,0,0
2023,0,192156,0,0,0,0,0,0,1,0,0
2004,27,38933,0,0,1,0,1,0,0,0,0
2019,0,186000,0,0,0,0,0,0,0,0,0
2004,0,275330,1,0,0,0,0,0,0,0,0
1991,3,413533,0,0,1,0,0,0,0,0,0
2005,0,191706,0,0,0,0,0,0,0,0,0
2001,10,228800,0,0,1,0,0,0,0,0,0
2009,11,204973,0,1,1,0,0,0,0,0,0
2014,4,220040,0,1,1,0,0,0,1,0,0
2004,13,222440,1,0,1,0,0,0,0,0,0
2004,0,291026,0,0,0,0,0,0,0,0,0
2004,8,318653,0,0,1,0,0,0,0,0,0
2006,0,178250,0,0,0,0,0,0,0,0,0
2007,0,125453,0,0,0,0,0,0,0,0,0
2002,3,208133,0,0,1,0,0,0,0,0,0
1992,34,198960,1,0,1,0,0,0,0,0,0
2007,0,106160,0,0,0,0,0,0,0,0,0
2006,63,224106,1,0,1,0,0,0,0,0,0
1995,14,255306,0,0,1,0,0,0,0,0,0
2001,6,274600,0,0,1,0,0,0,0,0,0
1998,14,225626,0,0,1,0,0,0,0,0,0
2004,0,130680,0,0,0,0,0,0,0,0,0
2024,2,407553,0,0,1,0,0,1,0,0,0
2010,13,200746,0,0,1,0,0,0,0,0,0
2006,28,221133,1,0,1,0,0,0,0,0,0
1972,21,254370,0,0,1,0,0,0,0,0,0
2007,4,234242,0,0,1,0,0,0,0,0,0
2022,0,183626,0,1,1,0,0,0,0,0,0
2009,0,192640,0,0,0,0,0,0,0,0,0
1975,3,157933,0,0,1,0,0,0,1,0,0
1990,0,217942,0,0,0,0,0,0,0,0,0
2013,44,76293,0,0,1,1,0,0,0,0,0
2016,0,327546,0,0,0,0,0,0,0,0,0
2003,21,180173,0,1,1,0,0,0,0,0,0
2012,22,162000,0,0,1,0,0,0,0,0,0
2009,5,265666,0,0,1,0,0,0,0,0,0
1999,12,210800,0,0,1,0,0,0,0,0,0
1996,0,554430,0,0,0,0,0,0,0,0,0
1960,4,281026,0,0,1,0,0,0,1,0,0
2019,1,240893,0,0,1,0,0,0,0,0,0
2020,0,184120,0,0,1,0,0,0,0,0,0
2003,24,187933,0,0,1,0,0,0,0,0,0
2010,8,128000,0,1,1,0,0,0,0,0,0
2021,4,146360,0,1,1,0,0,0,0,0,0
2020,0,266000,0,0,0,0,0,0,0,0,0
2010,0,256706,0,0,0,0,0,0,0,0,0
1973,5,258133,0,0,1,0,0,0,0,0,0
1996,10,79893,0,0,1,0,0,0,0,0,0
2003,42,75280,0,0,1,0,0,0,0,0,0
2010,1,243906,0,0,1,0,0,0,0,0,0
2004,0,223880,0,0,0,0,0,0,0,0,0
1971,13,366173,0,1,1,1,0,0,1,0,0
1970,65,189386,0,1,1,0,0,0,0,0,0
2006,1,206133,0,0,1,1,0,0,0,0,0
2002,0,42933,0,0,0,0,0,0,0,0,0
1975,23,190880,0,0,1,0,0,0,0,0,0
2002,1,268200,0,0,1,0,0,0,0,0,0
2009,5,164546,0,0,1,0,0,0,0,0,0
2015,0,170226,0,0,0,0,0,1,0,0,0
2003,15,260838,1,0,1,0,0,0,0,0,0
1991,1,152906,0,1,1,0,0,0,0,0,0
2010,22,165133,0,0,1,0,0,0,0,0,0
2005,17,245453,0,0,1,1,0,0,0,0,0
2006,0,278306,0,1,0,0,0,0,1,0,0
2016,2,198746,0,0,1,0,0,0,0,0,0
2015,1,287960,0,0,1,0,0,0,0,0,0
1999,2,179480,0,1,1,0,0,0,0,0,0
1998,1,355706,0,0,1,0,0,0,0,0,0
2009,27,228400,0,0,1,0,0,0,0,0,0
1999,2,77560,0,0,1,0,0,0,0,0,0
1999,1,194026,0,0,1,0,0,0,0,0,0
2001,44,239066,0,1,1,0,0,0,0,0,0
2010,4,95720,0,0,1,0,0,1,0,0,0
1998,20,265546,0,0,1,0,0,0,0,0,0
1988,34,288960,0,1,1,0,0,0,0,0,0
2004,0,191982,0,0,1,0,0,0,0,0,0
1900,18,211293,0,0,1,0,0,0,0,0,0
2009,5,205360,0,0,1,0,1,0,0,1,0
1989,4,219773,0,0,1,0,0,0,0,0,0
1993,0,150826,0,0,0,0,0,1,0,0,0
1998,35,269933,0,0,1,0,0,0,0,0,0
2024,12,236538,0,0,1,0,0,0,0,0,0
2004,1,520906,0,0,1,0,0,0,0,0,0
2006,14,149986,0,1,1,0,0,0,0,0,0
2009,40,269640,0,0,1,0,1,0,0,0,0
2001,23,220933,0,0,1,0,0,0,0,0,0
2022,0,135953,0,0,0,0,0,0,0,0,0
1975,6,255160,0,0,1,0,0,0,0,0,0
1989,18,368547,0,1,1,0,0,0,0,0,0
1991,40,162272,0,0,1,0,0,0,0,0,0
1984,32,187506,0,0,1,0,0,0,0,0,0
2010,6,251333,0,0,1,0,0,0,0,0,0
2003,5,165386,0,1,1,0,0,0,0,0,0
1968,64,253333,0,1,1,0,0,0,1,0,0
1993,7,36546,0,1,1,0,0,0,0,0,0
2013,0,331893,0,0,0,0,0,0,0,0,0
1991,0,203600,0,1,0,0,0,0,0,0,0
2014,0,180906,0,0,0,0,0,0,0,0,0
2004,0,230826,0,1,0,0,0,0,0,0,0
2005,0,205666,0,0,0,0,0,0,1,0,0
2018,0,153906,0,0,0,0,0,1,0,0,0
2001,62,254000,1,1,1,0,0,0,0,0,0
2008,0,370626,1,0,0,0,0,0,0,0,0
1990,8,159213,0,0,1,0,0,0,0,0,0
1987,29,260226,0,1,1,0,0,0,0,0,0
2002,6,291616,1,0,1,0,0,0,0,0,0
2013,9,78945,1,0,1,0,0,0,0,0,0
1994,2,228666,0,0,1,0,0,0,0,0,0
2009,0,182640,0,0,0,0,0,0,0,0,0
2007,6,190879,0,0,1,0,0,0,0,0,0
1980,34,253066,0,1,1,0,0,0,0,0,0
2000,62,191440,0,1,1,0,0,0,0,0,0
1990,1,249000,0,0,1,0,0,0,0,0,0
1999,14,237533,1,0,1,0,0,0,0,0,0
2005,0,114840,0,0,0,0,0,0,0,0,0
2009,3,46546,0,0,1,0,0,0,1,0,0
2004,16,229320,0,1,1,0,0,0,0,0,0
2003,0,272560,0,0,0,1,0,0,0,0,0
1983,16,428429,0,0,1,0,0,0,0,0,0
2022,0,189000,0,0,0,0,0,0,0,0,0
2008,0,194333,0,0,0,1,0,0,1,0,0
2010,3,222053,0,1,1,0,0,0,0,0,0
2020,0,285320,0,0,0,0,0,0,0,0,0
2008,0,259278,0,0,0,0,0,0,0,0,0
2001,32,139133,0,0,1,0,0,0,0,0,0
2008,0,232053,1,0,0,0,0,0,0,0,0
2002,4,231280,0,0,1,0,0,0,0,0,0
2001,0,231560,0,0,0,0,0,0,0,0,0
1985,0,277866,0,0,0,0,0,0,0,0,0
2015,0,161266,0,0,0,0,0,0,1,0,0
2003,7,399666,0,0,1,0,0,0,0,0,0
2003,55,189960,1,1,1,0,0,0,0,0,0
2006,0,196546,0,0,0,0,0,0,0,0,0
2007,16,239080,0,1,1,0,0,0,1,0,0
2009,1,131106,0,0,1,0,0,0,0,0,0
2006,2,200306,0,0,1,0,0,0,0,0,0
2013,0,379280,0,0,0,0,0,0,1,0,0
2008,3,232586,0,0,1,0,0,0,0,0,0
2000,0,181987,0,0,0,0,0,0,0,0,0
2005,6,230480,0,0,1,0,0,0,0,0,0
2004,0,639600,1,0,0,0,0,0,0,0,0
2010,1,166466,0,0,1,0,0,0,1,0,0
2006,2,234266,0,1,1,0,0,0,1,0,0
2006,7,119080,0,0,1,0,0,0,0,0,0
2019,0,235493,0,0,0,0,0,0,0,0,0
2023,0,155920,0,0,0,0,0,0,1,0,0
2008,21,278093,0,1,1,0,0,0,0,0,0
2007,1,401160,0,0,1,0,0,0,0,0,0
1995,6,276840,0,1,1,0,0,0,0,0,0
1998,2,213093,0,0,1,0,0,0,0,0,0
2009,20,184573,0,0,1,0,0,0,0,0,0
2022,37,223466,0,0,1,0,0,0,0,0,0
2007,0,442880,0,0,0,0,0,0,0,0,0
1990,46,262360,1,1,1,0,0,0,0,0,0
1999,14,104933,0,0,1,0,0,0,0,0,0
1997,5,198120,0,0,1,0,0,0,0,0,0
2011,0,147491,0,0,0,0,0,0,0,0,0
2005,45,124186,0,1,1,0,0,0,0,0,0
1998,0,228933,0,0,0,0,0,0,0,0,0
2001,4,231840,0,0,1,0,0,0,0,0,0
2020,5,214453,0,0,1,1,0,0,0,0,0
2021,0,152813,0,0,0,0,0,0,0,0,0
1977,33,95706,0,1,1,1,0,0,0,0,0
2012,11,384733,0,0,1,0,0,0,0,0,0
2005,21,240466,0,0,1,0,0,0,0,0,0
1996,4,187826,0,1,1,0,0,0,0,0,0
2003,71,217733,0,0,1,0,0,0,0,0,0
1937,20,182813,0,0,1,0,0,0,0,0,0
1998,9,335666,0,1,1,0,0,0,0,0,0
2005,0,244826,0,0,0,0,0,0,0,0,0
2000,9,236360,0,0,1,0,0,0,0,0,0
2006,10,219933,1,1,1,0,0,0,0,1,0
2021,29,217213,0,1,1,0,0,0,0,0,0
1975,20,319000,0,1,1,0,0,0,0,0,0
2014,1,168298,0,0,1,0,0,0,0,0,0
2000,6,157333,0,0,1,0,0,0,0,0,0
2006,6,262226,0,0,1,0,0,0,0,0,0
1996,22,229826,0,0,1,0,0,0,0,0,0
1995,46,272706,0,0,1,0,0,0,0,0,0
2004,8,280386,0,1,1,0,0,0,0,0,0
1974,0,111386,0,0,0,0,0,0,0,0,0
1970,29,168733,0,0,1,0,0,0,1,0,0
1997,11,238106,0,0,1,0,0,0,0,0,0
2002,48,367026,0,1,1,0,0,0,0,0,0
1965,21,141893,0,0,1,1,0,0,0,0,0
1999,30,287666,1,0,1,0,0,0,0,0,0
2008,5,200706,0,0,1,0,0,0,0,0,0
2004,0,244666,0,0,0,0,0,0,0,0,0
1984,0,237813,0,0,1,0,0,0,0,0,0
2009,0,383746,0,0,0,0,0,0,0,0,0
1981,6,339666,0,1,1,0,0,0,0,0,0
1996,1,245213,0,0,1,0,0,0,1,0,0
1970,18,374960,0,1,1,0,0,0,1,0,0
2002,12,166693,0,0,1,0,0,0,0,0,0
2005,3,125906,0,0,1,0,0,0,0,0,0
1998,19,249600,0,0,1,0,0,0,0,0,0
2002,0,126573,0,0,0,0,0,0,0,0,0
1970,27,360400,0,1,1,0,0,0,1,0,0
2009,15,336320,0,0,1,0,0,0,0,0,0
2008,5,122720,0,0,1,0,0,0,0,0,0
2006,0,245253,0,0,0,0,0,0,0,0,0
2006,48,240120,0,0,1,0,0,0,0,0,0
1989,17,199853,0,1,1,0,0,0,0,0,0
2022,39,154105,1,0,1,0,0,0,0,0,0
2000,4,209440,0,0,1,0,0,0,1,0,0
2001,13,346266,1,0,1,0,0,0,0,0,0
2009,12,197813,0,0,1,0,0,0,0,1,0
2006,3,178126,0,0,1,0,0,0,0,0,0
1995,6,314440,0,0,1,1,0,0,0,0,0
2001,0,255226,0,0,0,0,0,1,0,0,0
1973,0,180309,0,0,0,0,0,0,0,0,0
2012,27,225413,0,1,1,0,0,0,0,0,0
2008,4,103413,0,0,1,0,0,0,0,0,0
2004,18,182226,0,1,1,0,0,0,0,1,0
2007,8,214439,0,0,1,0,0,0,0,0,0
1999,2,175560,0,0,1,0,0,0,0,0,0
2009,1,238320,0,0,1,0,0,0,0,0,0
2005,12,254240,0,0,1,0,0,0,0,0,0
1989,23,181466,1,0,1,0,0,0,0,0,0
2000,18,283333,0,0,1,0,0,0,0,0,0
1996,14,180133,0,1,1,0,0,0,0,0,0
2005,6,242120,0,0,1,0,0,0,0,0,0
2012,2,750480,0,0,1,1,0,0,0,0,0
2000,0,199836,0,0,0,0,0,0,0,0,0
1996,0,166760,0,0,0,0,0,0,0,0,0
2009,6,322826,0,1,1,0,0,0,0,0,0
2004,7,190493,0,0,1,0,0,0,0,0,0
2012,0,257425,0,1,0,0,0,0,0,0,0
2008,24,218266,0,0,1,0,0,0,0,0,0
2004,16,101866,0,0,1,0,0,0,0,0,0
2002,0,215120,0,0,0,0,0,0,0,0,0
2018,2,87626,0,0,1,0,0,0,0,0,0
1992,14,381533,0,1,1,0,0,0,0,0,0
2006,3,196373,0,0,1,0,0,0,1,0,0
2003,4,287253,0,0,1,0,0,0,0,0,0
2008,9,496721,0,0,1,0,0,0,0,0,0
2015,14,230133,0,1,1,0,0,0,1,0,0
2007,0,346253,0,0,0,0,0,0,0,1,0
1969,9,132540,0,0,1,0,0,0,0,0,0
2007,2,163066,0,1,1,0,0,0,0,0,0
1987,36,337333,0,0,1,0,0,0,0,0,0
1981,28,160800,0,0,1,0,0,0,0,0,0
1988,4,205800,0,1,1,0,0,0,0,0,0
1994,0,237093,0,0,0,0,0,0,0,0,0
2005,33,298586,1,0,1,0,0,0,0,0,0
2004,12,210853,0,0,1,0,0,0,0,0,0
1962,19,176000,0,1,1,0,0,0,0,0,0
1994,2,229933,0,0,1,0,0,0,0,0,0
1955,2,179160,0,0,1,0,0,0,0,0,0
1987,2,242200,0,1,1,0,0,0,0,0,0
1991,1,330653,0,0,1,0,0,0,0,0,0
1991,55,279440,0,0,1,0,0,0,0,0,0
2006,65,193426,0,1,1,0,0,0,0,1,0
1984,70,210226,0,1,1,0,0,0,0,0,0
2006,28,211186,0,1,1,0,0,0,1,0,0
2007,0,276373,0,0,0,0,0,0,0,0,0
1987,0,239640,0,0,0,0,0,0,0,0,0
1999,7,937960,0,0,1,0,0,0,0,0,0
1995,0,227293,0,0,0,0,0,0,0,0,0
2006,4,181946,0,1,1,0,0,0,0,0,0
1967,17,171289,0,1,1,0,0,0,0,0,0
2021,11,296111,0,1,1,0,0,0,0,0,0
2004,0,208120,0,0,0,0,0,0,0,0,0
1983,9,221453,0,0,1,0,0,0,0,0,0
1991,0,137186,0,0,0,0,1,0,0,0,0
1981,19,261173,0,0,1,0,0,0,0,0,0
2009,1,194906,0,0,1,0,0,0,0,0,0
1996,27,133346,0,0,1,0,0,0,0,0,0
1962,8,148049,0,0,1,0,0,0,1,0,0
2009,15,488533,0,0,1,0,0,0,0,0,0
2004,6,232626,0,0,1,0,0,0,1,0,0
2001,8,205733,0,1,1,0,0,0,0,0,0
2002,2,193866,0,0,1,0,0,0,1,0,0
2010,1,256493,0,1,1,0,0,0,0,0,0
2005,5,223399,0,0,1,0,0,0,0,0,0
2006,26,184240,0,0,1,0,0,0,0,0,0
2000,0,157998,0,0,0,0,0,0,0,0,0
1992,13,218880,0,1,1,0,0,0,0,0,0
1992,0,462933,0,0,0,0,0,1,0,0,0
1994,0,267480,0,0,0,1,0,0,0,0,0
2010,5,245280,1,0,1,0,0,0,0,0,0
2009,6,305573,0,0,1,0,0,0,0,0,0
1998,2,135040,0,0,1,0,0,0,0,0,0
2006,0,217346,1,0,0,0,0,0,0,0,0
2015,11,66880,0,0,1,0,0,0,1,0,0
2004,1,274760,0,0,1,0,0,0,0,0,0
2010,13,236160,0,1,1,0,0,0,0,0,0
1999,0,276813,0,0,1,0,0,0,0,0,0
2004,16,513520,0,0,1,0,0,0,0,0,0
1985,39,193960,0,1,1,0,0,0,0,0,0
1998,16,165973,0,0,1,0,0,0,0,0,0
2009,9,210394,0,0,1,0,0,0,0,0,0
1994,10,247693,0,0,1,0,0,0,0,0,0
2000,63,261933,0,0,1,0,0,0,0,0,0
2006,0,181360,0,0,0,0,0,0,1,0,0
2004,0,297133,0,0,0,0,0,0,0,0,0
2016,0,180213,0,0,0,0,0,0,0,0,0
2023,0,203493,0,0,0,0,0,0,0,0,0
2001,0,229600,0,1,0,0,0,0,0,0,0
2003,4,225026,0,0,1,0,0,0,0,0,0
1970,27,187066,0,1,1,0,0,0,1,0,0
2009,0,206693,0,0,0,0,0,0,0,0,0
2004,5,181213,0,0,1,0,0,0,0,0,0
2020,55,153600,0,0,1,0,0,0,0,0,0
2005,4,173680,0,0,1,0,0,0,0,1,0
2000,2,269200,1,0,1,0,0,0,0,0,0
2004,0,103533,0,0,1,0,0,0,0,0,0
1993,3,225280,0,1,1,0,0,0,0,0,0
1972,0,277827,0,0,0,0,0,0,0,0,0
1996,6,264133,0,0,1,0,0,0,0,0,0
2003,6,247196,0,0,1,0,0,0,0,0,0
